"probe_id" "gene_id"
"10127" "204464_s_at" "1909"
"10128" "204465_s_at" "9118"
"10129" "204466_s_at" "6622"
"10130" "204467_s_at" "6622"
"10131" "204468_s_at" "7075"
"10132" "204469_at" "5803"
"10133" "204470_at" "2919"
"10134" "204471_at" "2596"
"10135" "204472_at" "2669"
"10136" "204473_s_at" "9640"
"10137" "204474_at" "7701"
"10138" "204475_at" "4312"
"10139" "204476_s_at" "5091"
"10140" "204477_at" "5877"
"10141" "204478_s_at" "5877"
"10142" "204479_at" "26578"
"10143" "204480_s_at" "79095"
"10144" "204481_at" "7862"
"10145" "204482_at" "7122"
"10146" "204483_at" "2027"
"10147" "204484_at" "5287"
"10148" "204485_s_at" "10040"
"10149" "204487_s_at" "3784"
"10150" "204488_at" "22845"
"10151" "204489_s_at" "960"
"10152" "204490_s_at" "960"
"10153" "204491_at" "5144"
"10154" "204492_at" "9824"
"10155" "204493_at" "637"
"10156" "204494_s_at" "56905"
"10157" "204495_s_at" "56905"
"10158" "204496_at" "29966"
"10159" "204497_at" "115"
"10160" "204498_s_at" "115"
"10161" "204499_at" "23287"
"10162" "204500_s_at" "23287"
"10163" "204501_at" "4856"
"10164" "204502_at" "25939"
"10165" "204503_at" "2125"
"10166" "204504_s_at" "8479"
"10167" "204505_s_at" "2039"
"10168" "204506_at" "5534"
"10169" "204507_s_at" "5534"
"10170" "204508_s_at" "771"
"10171" "204509_at" "771"
"10172" "204510_at" "8317"
"10173" "204511_at" "9855"
"10174" "204512_at" "3096"
"10175" "204513_s_at" "9844"
"10176" "204514_at" "1802"
"10177" "204515_at" "3283"
"10178" "204516_at" "6314"
"10179" "204517_at" "5480"
"10180" "204518_s_at" "5480"
"10181" "204519_s_at" "51090"
"10182" "204520_x_at" "23774"
"10183" "204521_at" "29902"
"10184" "204522_at" "1797"
"10185" "204523_at" "7699"
"10186" "204524_at" "5170"
"10187" "204525_at" "9678"
"10188" "204526_s_at" "11138"
"10189" "204527_at" "4644"
"10190" "204528_s_at" "4673"
"10191" "204529_s_at" "9760"
"10192" "204530_s_at" "9760"
"10193" "204531_s_at" "672"
"10194" "204533_at" "3627"
"10195" "204534_at" "7448"
"10196" "204535_s_at" "5978"
"10197" "204536_s_at" "5978"
"10198" "204538_x_at" "9284"
"10199" "204539_s_at" "9620"
"10200" "204540_at" "1917"
"10201" "204541_at" "23541"
"10202" "204542_at" "10610"
"10203" "204543_at" "2889"
"10204" "204544_at" "11234"
"10205" "204545_at" "5190"
"10206" "204546_at" "9764"
"10207" "204547_at" "10966"
"10208" "204548_at" "6770"
"10209" "204549_at" "9641"
"10210" "204550_x_at" "2944"
"10211" "204551_s_at" "197"
"10212" "204552_at" "3631"
"10213" "204553_x_at" "3631"
"10214" "204554_at" "5509"
"10215" "204555_s_at" "5509"
"10216" "204556_s_at" "22873"
"10217" "204557_s_at" "22873"
"10218" "204558_at" "8438"
"10219" "204559_s_at" "51690"
"10220" "204560_at" "2289"
"10221" "204562_at" "3662"
"10222" "204563_at" "6402"
"10223" "204564_at" "10336"
"10224" "204565_at" "55856"
"10225" "204566_at" "8493"
"10226" "204567_s_at" "9619"
"10227" "204568_at" "22863"
"10228" "204569_at" "22858"
"10229" "204570_at" "1346"
"10230" "204571_x_at" "5303"
"10231" "204572_s_at" "5303"
"10232" "204573_at" "54677"
"10233" "204574_s_at" "4327"
"10234" "204575_s_at" "4327"
"10235" "204576_s_at" "23059"
"10236" "204577_s_at" "23059"
"10237" "204578_at" "9677"
"10238" "204579_at" "2264"
"10239" "204580_at" "4321"
"10240" "204581_at" "933"
"10241" "204582_s_at" "354"
"10242" "204583_x_at" "354"
"10243" "204584_at" "3897"
"10244" "204585_s_at" "3897"
"10245" "204586_at" "8927"
"10246" "204587_at" "9016"
"10247" "204588_s_at" "9056"
"10248" "204589_at" "9891"
"10249" "204590_x_at" "65082"
"10250" "204591_at" "10752"
"10251" "204592_at" "1742"
"10252" "204593_s_at" "54471"
"10253" "204594_s_at" "54471"
"10254" "204595_s_at" "6781"
"10255" "204596_s_at" "6781"
"10256" "204597_x_at" "6781"
"10257" "204598_at" "22888"
"10258" "204599_s_at" "10573"
"10259" "204600_at" "2049"
"10260" "204601_at" "9683"
"10261" "204602_at" "22943"
"10262" "204603_at" "9156"
"10263" "204604_at" "5218"
"10264" "204605_at" "10668"
"10265" "204606_at" "6366"
"10266" "204607_at" "3158"
"10267" "204608_at" "435"
"10268" "204609_at" "11007"
"10269" "204610_s_at" "11007"
"10270" "204611_s_at" "5526"
"10271" "204612_at" "5569"
"10272" "204613_at" "5336"
"10273" "204614_at" "5055"
"10274" "204615_x_at" "3422"
"10275" "204616_at" "7347"
"10276" "204617_s_at" "65057"
"10277" "204618_s_at" "2553"
"10278" "204619_s_at" "1462"
"10279" "204620_s_at" "1462"
"10280" "204621_s_at" "4929"
"10281" "204622_x_at" "4929"
"10282" "204623_at" "7033"
"10283" "204624_at" "540"
"10284" "204625_s_at" "3690"
"10285" "204626_s_at" "3690"
"10286" "204627_s_at" "3690"
"10287" "204628_s_at" "3690"
"10288" "204629_at" "29780"
"10289" "204630_s_at" "9527"
"10290" "204632_at" "8986"
"10291" "204633_s_at" "9252"
"10292" "204634_at" "6787"
"10293" "204635_at" "9252"
"10294" "204636_at" "1308"
"10295" "204637_at" "1081"
"10296" "204638_at" "54"
"10297" "204639_at" "100"
"10298" "204640_s_at" "8405"
"10299" "204641_at" "4751"
"10300" "204642_at" "1901"
"10301" "204643_s_at" "10495"
"10302" "204644_at" "10495"
"10303" "204645_at" "905"
"10304" "204646_at" "1806"
"10305" "204647_at" "9454"
"10306" "204648_at" "4881"
"10307" "204649_at" "10024"
"10308" "204650_s_at" "10307"
"10309" "204651_at" "4899"
"10310" "204652_s_at" "4899"
"10311" "204653_at" "7020"
"10312" "204654_s_at" "7020"
"10313" "204655_at" "6352"
"10314" "204656_at" "6461"
"10315" "204657_s_at" "6461"
"10316" "204658_at" "29896"
"10317" "204659_s_at" "2671"
"10318" "204660_at" "2671"
"10319" "204661_at" "1043"
"10320" "204662_at" "9738"
"10321" "204663_at" "10873"
"10322" "204664_at" "250"
"10323" "204665_at" "80143"
"10324" "204666_s_at" "80143"
"10325" "204667_at" "3169"
"10326" "204668_at" "11237"
"10327" "204669_s_at" "11237"
"10328" "204671_s_at" "22881"
"10329" "204672_s_at" "22881"
"10330" "204673_at" "4583"
"10331" "204674_at" "4033"
"10332" "204675_at" "6715"
"10333" "204676_at" "25880"
"10334" "204677_at" "1003"
"10335" "204678_s_at" "3775"
"10336" "204679_at" "3775"
"10337" "204680_s_at" "9771"
"10338" "204681_s_at" "9771"
"10339" "204682_at" "4053"
"10340" "204683_at" "3384"
"10341" "204684_at" "4884"
"10342" "204685_s_at" "491"
"10343" "204686_at" "3667"
"10344" "204687_at" "25849"
"10345" "204688_at" "8910"
"10346" "204689_at" "3087"
"10347" "204690_at" "9482"
"10348" "204691_x_at" "8398"
"10349" "204693_at" "11135"
"10350" "204694_at" "174"
"10351" "204695_at" "993"
"10352" "204696_s_at" "993"
"10353" "204697_s_at" "1113"
"10354" "204698_at" "3669"
"10355" "204699_s_at" "27042"
"10356" "204700_x_at" "27042"
"10357" "204701_s_at" "9399"
"10358" "204702_s_at" "9603"
"10359" "204703_at" "8100"
"10360" "204704_s_at" "229"
"10361" "204705_x_at" "229"
"10362" "204706_at" "56623"
"10363" "204707_s_at" "5596"
"10364" "204708_at" "5596"
"10365" "204709_s_at" "9493"
"10366" "204710_s_at" "26100"
"10367" "204711_at" "9851"
"10368" "204712_at" "11197"
"10369" "204713_s_at" "2153"
"10370" "204714_s_at" "2153"
"10371" "204715_at" "24145"
"10372" "204716_at" "8030"
"10373" "204717_s_at" "3177"
"10374" "204718_at" "2051"
"10375" "204719_at" "10351"
"10376" "204720_s_at" "9829"
"10377" "204721_s_at" "9829"
"10378" "204722_at" "55800"
"10379" "204723_at" "55800"
"10380" "204724_s_at" "1299"
"10381" "204725_s_at" "4690"
"10382" "204726_at" "1012"
"10383" "204727_at" "11169"
"10384" "204728_s_at" "11169"
"10385" "204729_s_at" "6804"
"10386" "204730_at" "9783"
"10387" "204731_at" "7049"
"10388" "204732_s_at" "373"
"10389" "204733_at" "5653"
"10390" "204734_at" "3866"
"10391" "204735_at" "5141"
"10392" "204736_s_at" "1464"
"10393" "204738_s_at" "889"
"10394" "204739_at" "1060"
"10395" "204740_at" "10256"
"10396" "204741_at" "636"
"10397" "204742_s_at" "23047"
"10398" "204743_at" "29114"
"10399" "204744_s_at" "3376"
"10400" "204745_x_at" "4495"
"10401" "204746_s_at" "9463"
"10402" "204747_at" "3437"
"10403" "204748_at" "5743"
"10404" "204749_at" "4675"
"10405" "204750_s_at" "1824"
"10406" "204751_x_at" "1824"
"10407" "204752_x_at" "10038"
"10408" "204753_s_at" "3131"
"10409" "204754_at" "3131"
"10410" "204755_x_at" "3131"
"10411" "204756_at" "5607"
"10412" "204757_s_at" "9854"
"10413" "204758_s_at" "9854"
"10414" "204759_at" "1102"
"10415" "204761_at" "9712"
"10416" "204762_s_at" "2775"
"10417" "204763_s_at" "2775"
"10418" "204765_at" "7984"
"10419" "204766_s_at" "4521"
"10420" "204767_s_at" "2237"
"10421" "204768_s_at" "2237"
"10422" "204769_s_at" "6891"
"10423" "204770_at" "6891"
"10424" "204771_s_at" "7270"
"10425" "204772_s_at" "7270"
"10426" "204773_at" "3590"
"10427" "204774_at" "2123"
"10428" "204775_at" "8208"
"10429" "204776_at" "7060"
"10430" "204777_s_at" "4118"
"10431" "204778_x_at" "3217"
"10432" "204779_s_at" "3217"
"10433" "204780_s_at" "355"
"10434" "204781_s_at" "355"
"10435" "204782_at" "4291"
"10436" "204783_at" "4291"
"10437" "204784_s_at" "4291"
"10438" "204785_x_at" "3455"
"10439" "204786_s_at" "3455"
"10440" "204787_at" "11326"
"10441" "204788_s_at" "5498"
"10442" "204789_at" "752"
"10443" "204790_at" "4092"
"10444" "204791_at" "7181"
"10445" "204792_s_at" "9742"
"10446" "204793_at" "9737"
"10447" "204794_at" "1844"
"10448" "204795_at" "80742"
"10449" "204796_at" "2009"
"10450" "204797_s_at" "2009"
"10451" "204798_at" "4602"
"10452" "204799_at" "9889"
"10453" "204800_s_at" "79758"
"10454" "204801_s_at" "79758"
"10455" "204802_at" "6236"
"10456" "204803_s_at" "6236"
"10457" "204804_at" "6737"
"10458" "204805_s_at" "8971"
"10459" "204806_x_at" "3134"
"10460" "204807_at" "10329"
"10461" "204808_s_at" "10329"
"10462" "204809_at" "10845"
"10463" "204810_s_at" "1158"
"10464" "204811_s_at" "9254"
"10465" "204812_at" "9183"
"10466" "204813_at" "5602"
"10467" "204814_at" "8618"
"10468" "204815_s_at" "9704"
"10469" "204816_s_at" "9704"
"10470" "204817_at" "9700"
"10471" "204818_at" "3294"
"10472" "204819_at" "2245"
"10473" "204821_at" "10384"
"10474" "204822_at" "7272"
"10475" "204823_at" "89795"
"10476" "204824_at" "2021"
"10477" "204825_at" "9833"
"10478" "204826_at" "899"
"10479" "204827_s_at" "899"
"10480" "204828_at" "5883"
"10481" "204829_s_at" "2350"
"10482" "204830_x_at" "5673"
"10483" "204831_at" "1024"
"10484" "204832_s_at" "657"
"10485" "204833_at" "9140"
"10486" "204834_at" "10875"
"10487" "204835_at" "5422"
"10488" "204836_at" "2731"
"10489" "204837_at" "66036"
"10490" "204838_s_at" "27030"
"10491" "204839_at" "51367"
"10492" "204840_s_at" "8411"
"10493" "204841_s_at" "8411"
"10494" "204842_x_at" "5576"
"10495" "204843_s_at" "5576"
"10496" "204844_at" "2028"
"10497" "204845_s_at" "2028"
"10498" "204846_at" "1356"
"10499" "204847_at" "27107"
"10500" "204850_s_at" "1641"
"10501" "204851_s_at" "1641"
"10502" "204852_s_at" "5778"
"10503" "204853_at" "4999"
"10504" "204854_at" "10536"
"10505" "204855_at" "5268"
"10506" "204856_at" "10331"
"10507" "204857_at" "8379"
"10508" "204858_s_at" "1890"
"10509" "204859_s_at" "317"
"10510" "204860_s_at" "4671"
"10511" "204861_s_at" "4671"
"10512" "204862_s_at" "4832"
"10513" "204863_s_at" "3572"
"10514" "204864_s_at" "3572"
"10515" "204865_at" "761"
"10516" "204866_at" "9767"
"10517" "204867_at" "2644"
"10518" "204868_at" "3396"
"10519" "204869_at" "5126"
"10520" "204870_s_at" "5126"
"10521" "204871_at" "7978"
"10522" "204872_at" "7091"
"10523" "204873_at" "5189"
"10524" "204874_x_at" "8938"
"10525" "204875_s_at" "2762"
"10526" "204876_at" "9726"
"10527" "204877_s_at" "9344"
"10528" "204878_s_at" "9344"
"10529" "204879_at" "10630"
"10530" "204880_at" "4255"
"10531" "204881_s_at" "7357"
"10532" "204882_at" "9938"
"10533" "204883_s_at" "3364"
"10534" "204884_s_at" "3364"
"10535" "204885_s_at" "10232"
"10536" "204886_at" "10733"
"10537" "204887_s_at" "10733"
"10538" "204888_s_at" "9148"
"10539" "204889_s_at" "9148"
"10540" "204890_s_at" "3932"
"10541" "204891_s_at" "3932"
"10542" "204892_x_at" "1915"
"10543" "204893_s_at" "9372"
"10544" "204894_s_at" "8639"
"10545" "204895_x_at" "4585"
"10546" "204896_s_at" "5734"
"10547" "204897_at" "5734"
"10548" "204898_at" "8819"
"10549" "204899_s_at" "8819"
"10550" "204900_x_at" "8819"
"10551" "204901_at" "8945"
"10552" "204902_s_at" "23192"
"10553" "204903_x_at" "23192"
"10554" "204904_at" "2701"
"10555" "204905_s_at" "9521"
"10556" "204906_at" "6196"
"10557" "204907_s_at" "602"
"10558" "204908_s_at" "602"
"10559" "204909_at" "1656"
"10560" "204910_s_at" "10612"
"10561" "204911_s_at" "10612"
"10562" "204912_at" "3587"
"10563" "204913_s_at" "6664"
"10564" "204914_s_at" "6664"
"10565" "204915_s_at" "6664"
"10566" "204916_at" "10267"
"10567" "204917_s_at" "4300"
"10568" "204918_s_at" "4300"
"10569" "204919_at" "11272"
"10570" "204920_at" "1373"
"10571" "204921_at" "2622"
"10572" "204922_at" "79703"
"10573" "204923_at" "54440"
"10574" "204924_at" "7097"
"10575" "204925_at" "1497"
"10576" "204926_at" "3624"
"10577" "204927_at" "8045"
"10578" "204928_s_at" "8273"
"10579" "204929_s_at" "10791"
"10580" "204930_s_at" "662"
"10581" "204931_at" "6943"
"10582" "204932_at" "4982"
"10583" "204933_s_at" "4982"
"10584" "204934_s_at" "3249"
"10585" "204935_at" "5771"
"10586" "204936_at" "5871"
"10587" "204937_s_at" "10782"
"10588" "204938_s_at" "5350"
"10589" "204939_s_at" "5350"
"10590" "204940_at" "5350"
"10591" "204941_s_at" "222"
"10592" "204942_s_at" "222"
"10593" "204943_at" "8038"
"10594" "204944_at" "5793"
"10595" "204945_at" "5798"
"10596" "204946_s_at" "7156"
"10597" "204947_at" "1869"
"10598" "204948_s_at" "10468"
"10599" "204949_at" "3385"
"10600" "204950_at" "22900"
"10601" "204951_at" "399"
"10602" "204952_at" "27076"
"10603" "204953_at" "9892"
"10604" "204954_s_at" "9149"
"10605" "204955_at" "8406"
"10606" "204956_at" "4507"
"10607" "204957_at" "5001"
"10608" "204958_at" "1263"
"10609" "204959_at" "4332"
"10610" "204960_at" "5790"
"10611" "204963_at" "8082"
"10612" "204964_s_at" "8082"
"10613" "204965_at" "2638"
"10614" "204966_at" "576"
"10615" "204967_at" "357"
"10616" "204968_at" "57827"
"10617" "204969_s_at" "5962"
"10618" "204970_s_at" "4097"
"10619" "204971_at" "1475"
"10620" "204972_at" "4939"
"10621" "204973_at" "2705"
"10622" "204974_at" "5864"
"10623" "204975_at" "2013"
"10624" "204976_s_at" "9949"
"10625" "204977_at" "1662"
"10626" "204978_at" "11129"
"10627" "204979_s_at" "6450"
"10628" "204980_at" "9575"
"10629" "204981_at" "5002"
"10630" "204982_at" "9815"
"10631" "204983_s_at" "2239"
"10632" "204984_at" "2239"
"10633" "204985_s_at" "79090"
"10634" "204986_s_at" "9344"
"10635" "204987_at" "3698"
"10636" "204988_at" "2244"
"10637" "204989_s_at" "3691"
"10638" "204990_s_at" "3691"
"10639" "204991_s_at" "4771"
"10640" "204992_s_at" "5217"
"10641" "204993_at" "2781"
"10642" "204994_at" "4600"
"10643" "204995_at" "8851"
"10644" "204996_s_at" "8851"
"10645" "204997_at" "2819"
"10646" "204998_s_at" "22809"
"10647" "204999_s_at" "22809"
"10648" "205000_at" "8653"
"10649" "205001_s_at" "8653"
"10650" "205002_at" "27245"
"10651" "205003_at" "9732"
"10652" "205004_at" "55922"
"10653" "205005_s_at" "9397"
"10654" "205006_s_at" "9397"
"10655" "205007_s_at" "10518"
"10656" "205008_s_at" "10518"
"10657" "205009_at" "7031"
"10658" "205010_at" "54552"
"10659" "205011_at" "4013"
"10660" "205012_s_at" "3029"
"10661" "205013_s_at" "135"
"10662" "205014_at" "9982"
"10663" "205015_s_at" "7039"
"10664" "205016_at" "7039"
"10665" "205017_s_at" "10150"
"10666" "205018_s_at" "10150"
"10667" "205019_s_at" "7433"
"10668" "205020_s_at" "10124"
"10669" "205021_s_at" "1112"
"10670" "205022_s_at" "1112"
"10671" "205023_at" "5888"
"10672" "205024_s_at" "5888"
"10673" "205025_at" "3104"
"10674" "205026_at" "6777"
"10675" "205027_s_at" "1326"
"10676" "205028_at" "7216"
"10677" "205029_s_at" "2173"
"10678" "205030_at" "2173"
"10679" "205031_at" "1949"
"10680" "205032_at" "3673"
"10681" "205034_at" "9134"
"10682" "205035_at" "9150"
"10683" "205036_at" "11157"
"10684" "205037_at" "11020"
"10685" "205038_at" "10320"
"10686" "205039_s_at" "10320"
"10687" "205040_at" "5004"
"10688" "205042_at" "10020"
"10689" "205043_at" "1080"
"10690" "205044_at" "2568"
"10691" "205045_at" "11216"
"10692" "205046_at" "1062"
"10693" "205047_s_at" "440"
"10694" "205049_s_at" "973"
"10695" "205050_s_at" "23542"
"10696" "205051_s_at" "3815"
"10697" "205052_at" "549"
"10698" "205053_at" "5557"
"10699" "205054_at" "4703"
"10700" "205055_at" "3682"
"10701" "205056_s_at" "27239"
"10702" "205057_s_at" "3425"
"10703" "205059_s_at" "3425"
"10704" "205060_at" "8505"
"10705" "205061_s_at" "5393"
"10706" "205062_x_at" "5926"
"10707" "205063_at" "8487"
"10708" "205064_at" "6699"
"10709" "205065_at" "5167"
"10710" "205066_s_at" "5167"
"10711" "205067_at" "3553"
"10712" "205068_s_at" "23092"
"10713" "205069_s_at" "23092"
"10714" "205070_at" "54556"
"10715" "205071_x_at" "7518"
"10716" "205072_s_at" "7518"
"10717" "205073_at" "1573"
"10718" "205074_at" "6584"
"10719" "205075_at" "5345"
"10720" "205076_s_at" "10903"
"10721" "205077_s_at" "5281"
"10722" "205078_at" "5281"
"10723" "205079_s_at" "8777"
"10724" "205080_at" "5915"
"10725" "205081_at" "1396"
"10726" "205082_s_at" "316"
"10727" "205083_at" "316"
"10728" "205084_at" "55973"
"10729" "205085_at" "4998"
"10730" "205086_s_at" "29781"
"10731" "205087_at" "25950"
"10732" "205088_at" "10046"
"10733" "205089_at" "7553"
"10734" "205090_s_at" "51172"
"10735" "205091_x_at" "5965"
"10736" "205092_x_at" "22890"
"10737" "205093_at" "22874"
"10738" "205094_at" "5193"
"10739" "205095_s_at" "535"
"10740" "205096_at" "9883"
"10741" "205097_at" "1836"
"10742" "205098_at" "1230"
"10743" "205099_s_at" "1230"
"10744" "205100_at" "9945"
"10745" "205101_at" "4261"
"10746" "205102_at" "7113"
"10747" "205103_at" "10485"
"10748" "205104_at" "9751"
"10749" "205105_at" "4124"
"10750" "205107_s_at" "1945"
"10751" "205108_s_at" "338"
"10752" "205109_s_at" "50649"
"10753" "205110_s_at" "2258"
"10754" "205111_s_at" "51196"
"10755" "205112_at" "51196"
"10756" "205113_at" "4741"
"10757" "205115_s_at" "9904"
"10758" "205116_at" "3908"
"10759" "205117_at" "2246"
"10760" "205118_at" "2357"
"10761" "205119_s_at" "2357"
"10762" "205120_s_at" "6443"
"10763" "205121_at" "6443"
"10764" "205125_at" "5333"
"10765" "205126_at" "7444"
"10766" "205127_at" "5742"
"10767" "205128_x_at" "5742"
"10768" "205129_at" "10360"
"10769" "205130_at" "5891"
"10770" "205131_x_at" "6320"
"10771" "205132_at" "70"
"10772" "205133_s_at" "3336"
"10773" "205134_s_at" "26747"
"10774" "205135_s_at" "26747"
"10775" "205136_s_at" "26747"
"10776" "205137_x_at" "10083"
"10777" "205138_s_at" "10090"
"10778" "205139_s_at" "10090"
"10779" "205140_at" "8790"
"10780" "205141_at" "283"
"10781" "205142_x_at" "215"
"10782" "205143_at" "1463"
"10783" "205145_s_at" "4636"
"10784" "205146_x_at" "9546"
"10785" "205147_x_at" "4689"
"10786" "205148_s_at" "1183"
"10787" "205149_s_at" "1183"
"10788" "205150_s_at" "9865"
"10789" "205151_s_at" "9865"
"10790" "205152_at" "6529"
"10791" "205153_s_at" "958"
"10792" "205154_at" "10446"
"10793" "205155_s_at" "6712"
"10794" "205156_s_at" "41"
"10795" "205158_at" "6038"
"10796" "205159_at" "1439"
"10797" "205160_at" "8800"
"10798" "205161_s_at" "8800"
"10799" "205162_at" "1161"
"10800" "205163_at" "29895"
"10801" "205164_at" "23464"
"10802" "205165_at" "1951"
"10803" "205166_at" "726"
"10804" "205167_s_at" "995"
"10805" "205168_at" "4921"
"10806" "205169_at" "5929"
"10807" "205170_at" "6773"
"10808" "205171_at" "5775"
"10809" "205172_x_at" "1212"
"10810" "205173_x_at" "965"
"10811" "205174_s_at" "25797"
"10812" "205175_s_at" "3795"
"10813" "205176_s_at" "23421"
"10814" "205177_at" "7135"
"10815" "205178_s_at" "5930"
"10816" "205179_s_at" "101"
"10817" "205180_s_at" "101"
"10818" "205181_at" "7746"
"10819" "205182_s_at" "25799"
